NameID;Name_ZhT;IDCH;OrgSup;Institution;Type_1;Type_2;Type_2_Orig;Institution_Lev_2;Institution_Lev_3;Prov_Inst;City_Inst;Position;Level_Code;Level_New;StartPosYear;StartPosMonth;StartJob;Zi;BirthProv;BirthLoc;Gender;Age;Birthyear;Generation;Status
N03064;蘇鳳翔;P6580;國民政府;運輸統制局;GOV;GOVC;GOV-C;統治局;;;;上校秘書;MM;Middle Management;;;;翼文;湖北;武昌;M;49;1896;3;P
N03079;顏澤韞;P6605;國民政府;物資局;GOV;GOVC;GOV-C;;;;;專員;SCS;Senior Civil Service;;;;紫石;廣東;連平;M;31;1914;5;P
N03079;顏澤韞;P6606;國民政府;日用必需品管理處;GOV;GOVC;GOV-C;;;;;專員;SCS;Senior Civil Service;;;;紫石;廣東;連平;M;31;1914;5;P
N03085;董贊堯;P6616;國民政府;主計處;GOV;GOVC;GOV-C;;;;;歲計專員;AOS;Administrative and Office Staff;;;;;江蘇;高郵;M;42;1903;4;P
N03140;李邦龢;P6703;國民政府;全國經濟委員會;GOV;GOVC;GOV-C;;;;;統計主任;PTS;Professional and Technical Staff;;;;;江蘇;吳江;M;45;1900;4;P
N03331;陳宗英;P6971;國民政府;教育部;GOV;GOVC;GOV-C;;;;;專員;SCS;Senior Civil Service;;;;雪戡;福建;閩侯;M;52;1893;3;P
N03431;張邦華;P7082;國民政府;教育部;GOV;GOVC;GOV-C;;;;;科長;MM;Middle Management;;;;燮和;浙江;海寧;M;66;1879;2;P
N03499;龍發甲;P7173;國民政府;教育部;GOV;GOVC;GOV-C;;;;;;;;;;;經田;江西;永新;M;36;1909;5;P
N03503;徐誦明;P7180;國民政府;教育部;GOV;GOVC;GOV-C;;;;;常務委員;SEM;Senior Executive Management;;;;軾游;浙江;新昌;M;54;1891;3;P
N03460;方治;P7206;國民政府;教育部;GOV;GOVC;GOV-C;;;;;;;;;;;;安徽;桐城;M;51;1894;3;P
N03520;劉開達;P7212;國民政府;教育部;GOV;GOVC;GOV-C;第一組;;;;幹事;SCS;Senior Civil Service;;;;善普;江蘇;寶應;M;38;1907;5;P
N03523;張希文;P7218;國民政府;教育部;GOV;GOVC;GOV-C;;;;;;;;;;;;河北;棗強;F;36;1909;5;P
N03592;傅隸樸;P7351;國民政府;教育部;GOV;GOVC;GOV-C;;;;;專任委員;AOS;Administrative and Office Staff;;;;守知;湖北;天門;M;40;1905;4;P
N03600;汪東;P7371;國民政府;教育部;GOV;GOVC;GOV-C;;;;;館長;MM;Middle Management;;;;旭初;江蘇;吳縣;M;55;1890;3;P
N03600;汪東;P7372;國民政府;監察院;GOV;GOVC;GOV-C;;;;;監察委員;AOS;Administrative and Office Staff;;;;旭初;江蘇;吳縣;M;55;1890;3;P
N05496;陳樹人;P7404;國民政府;教育部;GOV;GOVC;GOV-C;;;;;所長;SCS;Senior Civil Service;;;;;廣東;番禺;M;61;1884;2;P
N05496;陳樹人;P7405;國民政府;僑務委員會;GOV;GOVC;GOV-C;;;;;委員長;SCS;Senior Civil Service;;;;;廣東;番禺;M;61;1884;2;P
N03625;黃麟書;P7424;國民政府;教育部;GOV;GOVC;GOV-C;;;;;團長;MM;Middle Management;;;;;廣東;龍川;M;50;1895;3;P
N03645;周厚鈞;P7482;國民政府;交通部;GOV;GOVC;GOV-C;;;;;;;;;;;;江蘇;江都;M;40;1905;4;P
N03645;周厚鈞;P7484;國民政府;教育部;GOV;GOVC;GOV-C;;;;;秘書;AOS;Administrative and Office Staff;;;;;江蘇;江都;M;40;1905;4;P
N03659;陳綬蓀;P7532;國民政府;交通部;GOV;GOVC;GOV-C;;;;;;;;;;;;湖南;澧縣;M;47;1898;4;P
N03659;陳綬蓀;P7534;國民政府;鐵道部;GOV;GOVC;GOV-C;;;;;科員;AOS;Administrative and Office Staff;;;;;湖南;澧縣;M;47;1898;4;P
N03694;王輔宜;P7637;國民政府;交通部;GOV;GOVC;GOV-C;;;;;參事;EM;Executive Management;;;;;江西;東鄉;M;60;1885;2;P
N03694;王輔宜;P7639;國民政府;眾議院;GOV;GOVC;GOV-C;;;;;議員;EM;Executive Management;;;;;江西;東鄉;M;60;1885;2;P
N03694;王輔宜;P7640;國民政府;交通部;GOV;GOVC;GOV-C;;;;;副委員長;EM;Executive Management;;;;;江西;東鄉;M;60;1885;2;P
N03716;黃桂祺;P7729;國民政府;交通部;GOV;GOVC;GOV-C;;;;;技正;PTS;Professional and Technical Staff;;;;康亞;江蘇;崇明;M;52;1893;3;P
N03716;黃桂祺;P7731;國民政府;交通部;GOV;GOVC;GOV-C;;;;;主事技正;PTS;Professional and Technical Staff;;;;康亞;江蘇;崇明;M;52;1893;3;P
N03718;胡升鴻;P7738;國民政府;交通部;GOV;GOVC;GOV-C;;;;;;;;;;;漸逵;浙江;建德;M;63;1882;2;P
;張毓驊b;P7870;國民政府;交通部;GOV;GOVC;GOV-C;;;;;技士;PTS;Professional and Technical Staff;;;;;;;;;;;P
;張毓驊b;P7871;國民政府;交通部;GOV;GOVC;GOV-C;;;;;秘書;AOS;Administrative and Office Staff;;;;;;;;;;;P
N01980;淩惕淵;P8289;國民政府;經濟部;GOV;GOVC;GOV-C;物資局;;;;專員;SCS;Senior Civil Service;;;;幼賡;四川;成都;M;48;1897;4;P
N04120;龔學遂;P8855;國民政府;交通部;GOV;GOVC;GOV-C;公路總局;;;;副局長;MM;Middle Management;;;;伯鏞;江西;金溪;M;51;1894;3;P
N04122;陳有豐;P8857;國民政府;考試院;GOV;GOVC;GOV-C;;;;;秘書長;SCS;Senior Civil Service;;;;芭蓀;江蘇;嘉定;M;57;1888;3;P
N04127;孫銘修;P8869;;中央訓練團;GOV;GOVC;GOV-C;組織部;;;;總幹事;SCS;Senior Civil Service;;;;叔毅;江蘇;無錫;M;43;1902;4;P
N04129;沈祖衡;P8877;;電政司;GOV;GOVC;GOV-C;;;;;理事長;MM;Middle Management;;;;權吾;浙江;海鹽;M;47;1898;4;P
N04148;陳揆;P8927;;中央訓練團;GOV;GOVC;GOV-C;;;;;指導員;AOS;Administrative and Office Staff;;;;百總;江蘇;常州;M;33;1912;5;P
N04120;龔學遂;P9094;中國國民黨;全國代表大會;GOV;GOVC;GOV-C;;;;;江西代表;AOS;Administrative and Office Staff;;;;伯鏞;江西;金溪;M;51;1894;3;P
N04279;林祜光;P9286;國民政府;總理陵園管理委員會;GOV;GOVC;GOV-C;森林股;;;;主任;MM;Middle Management;;;;倜生;福建;閩侯;M;55;1890;3;P
N03765a;張毓驊a;P9396;國民政府;實業部;GOV;GOVC;GOV-C;;;;;技士;PTS;Professional and Technical Staff;;;;路展;江蘇;太倉;M;45;1900;4;P
N04364;侯朝海;P9463;國民政府;實業部;GOV;GOVC;GOV-C;;;;;技正;PTS;Professional and Technical Staff;;;;宗卿;江蘇;無錫;M;48;1897;4;P
N04364;侯朝海;P9464;國民政府;經濟部;GOV;GOVC;GOV-C;;;;;技正;PTS;Professional and Technical Staff;;;;宗卿;江蘇;無錫;M;48;1897;4;P
N04492;李兆煇;P9739;國民政府;教育部;GOV;GOVC;GOV-C;;;;;班主任;MM;Middle Management;;;;;福建;長汀;M;37;1908;5;P
N04500;杜竹銘;P9759;國民政府;農林部;GOV;GOVC;GOV-C;;;;;專員;SCS;Senior Civil Service;;;;;山東;即墨;M;36;1909;5;P
N04500;杜竹銘;P9761;;墾務總局;GOV;GOVC;GOV-A;;;;;科長;MM;Middle Management;;;;;山東;即墨;M;36;1909;5;P
N04506;曾廣欽;P9778;國民政府;交通部;GOV;GOVC;GOV-C;航政局;;;;局長;MM;Middle Management;;;;;河南;經扶;M;58;1887;3;P
N04509;雷男;P9790;國民政府;農林部;GOV;GOVC;GOV-C;;;;;技正;PTS;Professional and Technical Staff;;;;;湖南;永順;M;43;1902;4;P
N04519;黃伯度;P9814;;駐日大使館;GOV;GOVC;GOV-F;;;;;秘書;AOS;Administrative and Office Staff;;;;;安徽;舒城;M;53;1892;3;P
N04519;黃伯度;P9815;;振濟委員會;GOV;GOVC;GOV-C;;;;;常務委員;SEM;Senior Executive Management;;;;;安徽;舒城;M;53;1892;3;P
N04519;黃伯度;P9816;;中央救災準備金保管委員會;GOV;GOVC;GOV-C;;;;;常務委員;SEM;Senior Executive Management;;;;;安徽;舒城;M;53;1892;3;P
N04538;鈕長耀;P9875;;中央社會部;GOV;GOVC;GOV-C;編審處;;;;處長;MM;Middle Management;;;;;江蘇;上海;M;40;1905;4;P
N05145;李盛鳴;P11360;國民政府;司法院;GOV;GOVJ;GOV-J;;;;;秘書;AOS;Administrative and Office Staff;;;;子謙;湖北;蘄春;M;56;1889;3;P
N05145;李盛鳴;P11362;國民政府;最高法院;GOV;GOVJ;GOV-J;;;;;書記官長;SCS;Senior Civil Service;;;;子謙;湖北;蘄春;M;56;1889;3;P
N05155;陳士誠;P11391;國民政府;甘肅高三分院;GOV;GOVJ;GOV-J;;;;;檢察官;SCS;Senior Civil Service;;;;幻雲;福建;霞浦;M;45;1900;4;P
N05155;陳士誠;P11392;國民政府;靜寧地方法院;GOV;GOVJ;GOV-J;;;;;首席檢察官;PTS;Professional and Technical Staff;;;;幻雲;福建;霞浦;M;45;1900;4;P
N05155;陳士誠;P11393;國民政府;四川高一分院;GOV;GOVJ;GOV-J;;;;;推事;SCS;Senior Civil Service;;;;幻雲;福建;霞浦;M;45;1900;4;P
N05170;蹇先榘;P11424;國民政府;最高法院;GOV;GOVJ;GOV-J;;;;;科長;MM;Middle Management;;;;方叔;貴州;遵義;M;61;1884;2;P
N05170;蹇先榘;P11425;國民政府;最高法院;GOV;GOVJ;GOV-J;;;;;書記官;AOS;Administrative and Office Staff;;;;方叔;貴州;遵義;M;61;1884;2;P
N05242;王元增;P11544;北洋政府;京師第一監獄;GOV;GOVJ;GOV-J;;;;;典獄長;MM;Middle Management;;;;新之;江蘇;嘉定;M;65;1880;2;P
N05315;鄭烈;P11675;北洋政府;廣西高審廳;GOV;GOVJ;GOV-J;;;;;廳長;EM;Executive Management;;;;曉雲;福建;福州;M;62;1883;2;P
N05315;鄭烈;P11676;北洋政府;福建高等審判廳;GOV;GOVJ;GOV-J;;;;;廳長;EM;Executive Management;;;;曉雲;福建;福州;M;62;1883;2;P
N05324;陳錫瑚;P11699;國民政府;廣西高等法院;GOV;GOVJ;GOV-J;;;;;推事;SCS;Senior Civil Service;;;;著西;廣西;鬱林;M;49;1896;3;P
N05332;郗朝俊;P11719;國民政府;最高法院;GOV;GOVJ;GOV-J;;;;;推事;SCS;Senior Civil Service;;;;勵勤;陝西;華陰;M;52;1893;3;P
N05335;陳長簇;P11728;北洋政府;湖北高等審判廳;GOV;GOVJ;GOV-J;高審廳;;;;推事;SCS;Senior Civil Service;;;;右鈞;湖南;平江;M;65;1880;2;P
N05370;鄧哲熙;P11860;國民政府;河南高等法院;GOV;GOVJ;GOV-J;;;;;院長;SEM;Senior Executive Management;;;;仲知;河北;大城;M;48;1897;4;P
N05427;任翿和;P12047;北洋政府;吉林延吉地方審判廳;GOV;GOVJ;GOV-J;;;;;推事;SCS;Senior Civil Service;;;;秋濤;湖北;武昌;M;53;1892;3;P
N05427;任翿和;P12048;北洋政府;宜昌地方檢察廳;GOV;GOVJ;GOV-J;湖北宜昌施南鐘詳地方檢察廳;;;;審察長;SCS;Senior Civil Service;;;;秋濤;湖北;武昌;M;53;1892;3;P
N06096;羅鼎;P13984;國民政府;修訂法律館;GOV;GOVJ;GOV-J;;;;;纂修;AOS;Administrative and Office Staff;;;;重民;湖南;攸縣;M;57;1888;3;P
N06123;趙琛;P14090;國民政府;司法院;GOV;GOVJ;GOV-J;;;;;教授;SCS;Senior Civil Service;;;;韻逸;浙江;東陽;M;45;1900;4;P
N06162;鄒善群;P14233;國民政府;司法院;GOV;GOVJ;GOV-J;;;;;委員;MM;Middle Management;;;;;廣東;大埔;M;42;1903;4;P
N06312;何昂;P14517;國民政府;九江地方法院;GOV;GOVJ;GOV-J;;;;;院長;SEM;Senior Executive Management;;;;基甫;福建;閩侯;M;60;1885;2;P
N00006;覃振;P14547;國民政府;司法院;GOV;GOVJ;GOV-J;;;;;副院長;EM;Executive Management;;;;理鳴;湖南;桃園;M;57;1888;3;P
N06328;茅祖權;P14554;國民政府;行政法院;GOV;GOVJ;GOV-J;;;;;院長;SEM;Senior Executive Management;;;;詠薰;江蘇;海門;M;61;1884;2;P
N06379;朱幹青;P14678;國民政府;最高法院;GOV;GOVJ;GOV-J;會計科;;;;科長;MM;Middle Management;;;;;湖北;廣濟;M;52;1893;3;P
N06379;朱幹青;P14680;國民政府;最高法院;GOV;GOVJ;GOV-J;;;;;書記官長;SCS;Senior Civil Service;;;;;湖北;廣濟;M;52;1893;3;P
N06391;何超;P14708;國民政府;司法院;GOV;GOVJ;GOV-J;;;;;統計主任;PTS;Professional and Technical Staff;;;;枚如;福建;閩侯;M;56;1889;3;P
N06434;諸葛魯;P14818;北洋政府;山西第二高等檢察分廳;GOV;GOVJ;GOV-J;;;;;檢察官;SCS;Senior Civil Service;;;;若愚;浙江;蘭溪;M;54;1891;3;P
N06434;諸葛魯;P14819;北洋政府;江蘇第一高審判分廳;GOV;GOVJ;GOV-J;高等審判分廳;;;;推事;SCS;Senior Civil Service;;;;若愚;浙江;蘭溪;M;54;1891;3;P
N06434;諸葛魯;P14820;國民政府;浙江高等法院;GOV;GOVJ;GOV-J;;;;;檢察官;SCS;Senior Civil Service;;;;若愚;浙江;蘭溪;M;54;1891;3;P
N06460;何蔚;P14909;國民政府;福建高等法院;GOV;GOVJ;GOV-J;;;;;推事;SCS;Senior Civil Service;;;;慎其;廣東;興寧;M;61;1884;2;P
N06460;何蔚;P14912;北洋政府;廣東高等檢察廳;GOV;GOVJ;GOV-J;;;;;檢察長;SCS;Senior Civil Service;;;;慎其;廣東;興寧;M;61;1884;2;P
N06460;何蔚;P14913;國民政府;最高法院;GOV;GOVJ;GOV-J;;;;;推事;SCS;Senior Civil Service;;;;慎其;廣東;興寧;M;61;1884;2;P
N06462;徐造鳳;P14916;北洋政府;山西高等審判分廳;GOV;GOVJ;GOV-J;;;;;監督推事;AOS;Administrative and Office Staff;;;;仲樓;湖北;孝感;M;62;1883;2;P
N06462;徐造鳳;P14917;國民政府;山西高等法院;GOV;GOVJ;GOV-J;;;;;庭長;SCS;Senior Civil Service;;;;仲樓;湖北;孝感;M;62;1883;2;P
N06462;徐造鳳;P14918;國民政府;山西高一分院;GOV;GOVJ;GOV-J;;;;;院長;SEM;Senior Executive Management;;;;仲樓;湖北;孝感;M;62;1883;2;P
N06465;張燿;P14925;北洋政府;京師地方高等檢察廳;GOV;GOVJ;GOV-J;高等檢察廳;;;;檢察長;SCS;Senior Civil Service;;;;南軒;陝西;長安;M;59;1886;3;P
N06465;張燿;P14926;國民政府;河北高等法院;GOV;GOVJ;GOV-J;;;;;院長;SEM;Senior Executive Management;;;;南軒;陝西;長安;M;59;1886;3;P
N06465;張燿;P14927;國民政府;太原地方法院;GOV;GOVJ;GOV-J;;;;;院長;SEM;Senior Executive Management;;;;南軒;陝西;長安;M;59;1886;3;P
N06379;朱幹青;P14943;國民政府;司法院;GOV;GOVJ;GOV-J;;;;;會計長;PTS;Professional and Technical Staff;;;;;湖北;廣濟;M;52;1893;3;P
N06553;翁敬棠;P15121;北洋政府;閩侯地方檢察廳;GOV;GOVJ;GOV-J;;;;;檢察長;SCS;Senior Civil Service;;;;劍洲;福建;閩侯;M;58;1887;3;P
N06554;郭秀如;P15124;北洋政府;湖南高等審判廳;GOV;GOVJ;GOV-J;;;;;廳長;EM;Executive Management;;;;嘯餘;福建;閩侯;M;57;1888;3;P
N06554;郭秀如;P15126;國民政府;河北高等法院;GOV;GOVJ;GOV-J;;;;;首席檢察官;PTS;Professional and Technical Staff;;;;嘯餘;福建;閩侯;M;57;1888;3;P
N06580;張知本;P15175;國民政府;司法院;GOV;GOVJ;GOV-J;;;;;秘書長;SCS;Senior Civil Service;;;;懷九;湖北;江陵;M;63;1882;2;P
N06581;王淮琛;P15176;國民政府;最高法院;GOV;GOVJ;GOV-J;;;;;首席檢察官;PTS;Professional and Technical Staff;;;;厚齋;安徽;六安;M;62;1883;2;P
N06582;王芝庭;P15179;國民政府;法院;GOV;GOVJ;GOV-J;;;;;推事;SCS;Senior Civil Service;;;;;陝西;鄠縣;M;61;1884;2;P
N06582;王芝庭;P15180;國民政府;寧夏高等法院;GOV;GOVJ;GOV-J;;;;;院長;SEM;Senior Executive Management;;;;;陝西;鄠縣;M;61;1884;2;P
N00599;張清廉;P1519;國民政府;高等檢察廳;GOV;GOVJ;GOV-J;;;;;廳長;EM;Executive Management;;;;;河北;正定;M;60;1885;2;P
N06592;李立俠;P15197;國民政府;司法院;GOV;GOVJ;GOV-J;;;;;秘書;AOS;Administrative and Office Staff;;;;;湖北;宜城;M;34;1911;5;P
N06597;李丹亭;P15206;國民政府;司法院;GOV;GOVJ;GOV-J;;;;;秘書;AOS;Administrative and Office Staff;;;;;湖北;石首;M;48;1897;4;P
N06646;饒炎;P15471;北洋政府;四川高檢廳;GOV;GOVJ;GOV-J;;;;;首席檢察官;PTS;Professional and Technical Staff;;;;白康;四川;成都;M;62;1883;2;P
N07109;王燦;P16485;國民政府;最高法院;GOV;GOVJ;GOV-J;;;;;首席推事;AOS;Administrative and Office Staff;;;;惕山;雲南;昆明;M;63;1882;2;P
N04840;邵本恆;P16963;國民政府;信陽地方法院;GOV;GOVJ;GOV-J;;;;;推檢;AOS;Administrative and Office Staff;;;;月如;浙江;衢縣;M;48;1897;4;P
N04840;邵本恆;P16964;國民政府;鄭州地方法院;GOV;GOVJ;GOV-J;;;;;推檢;AOS;Administrative and Office Staff;;;;月如;浙江;衢縣;M;48;1897;4;P
N04840;邵本恆;P16965;國民政府;開封地方法院;GOV;GOVJ;GOV-J;;;;;推檢;AOS;Administrative and Office Staff;;;;月如;浙江;衢縣;M;48;1897;4;P
N05144;夏勤;P18134;國民政府;最高法院;GOV;GOVJ;GOV-J;;;;;庭長;SCS;Senior Civil Service;;;;敬民;江蘇;泰縣;M;51;1894;3;P
N06431;李昀;P18398;北洋政府;湖南高等檢察廳;GOV;GOVJ;GOV-J;;;;;首席檢察官;PTS;Professional and Technical Staff;;;;君辨;廣西;蒼梧;M;59;1886;3;P
N06431;李昀;P18400;北洋政府;懷寧地方審判廳;GOV;GOVJ;GOV-J;;;;;廳長;EM;Executive Management;;;;君辨;廣西;蒼梧;M;59;1886;3;P
N06431;李昀;P18401;北洋政府;湖北高等審判廳;GOV;GOVJ;GOV-J;;;;;廳長;EM;Executive Management;;;;君辨;廣西;蒼梧;M;59;1886;3;P
N06431;李昀;P18402;國民政府;高等法院;GOV;GOVJ;GOV-J;;;;;推事;SCS;Senior Civil Service;;;;君辨;廣西;蒼梧;M;59;1886;3;P
N06418;林祖繩;P18438;北洋政府;福建高等審判廳;GOV;GOVJ;GOV-J;高等審判廳;;;;推事;SCS;Senior Civil Service;;;;希周;福建;閩侯;M;57;1888;3;P
N06418;林祖繩;P18439;北洋政府;福建高等審判廳;GOV;GOVJ;GOV-J;;;;;推事;SCS;Senior Civil Service;;;;希周;福建;閩侯;M;57;1888;3;P
N03152;湯鶴逸;P18519;國民政府;最高法院;GOV;GOVJ;GOV-J;;;;;科長;MM;Middle Management;;;;;胡南;長沙;M;44;1901;4;P
N05335;陳長簇;P18966;北洋政府;湖南高等審判廳;GOV;GOVJ;GOV-J;高審廳;;;;庭長;SCS;Senior Civil Service;;;;右鈞;湖南;平江;M;65;1880;2;P
N05335;陳長簇;P18967;國民政府;安徽高等法院;GOV;GOVJ;GOV-J;;;;;院長;SEM;Senior Executive Management;;;;右鈞;湖南;平江;M;65;1880;2;P
N05335;陳長簇;P18968;國民政府;湖北高等法院;GOV;GOVJ;GOV-J;;;;;院長;SEM;Senior Executive Management;;;;右鈞;湖南;平江;M;65;1880;2;P
N05345;黃元鼎;P19047;國民政府;安徽高院;GOV;GOVJ;GOV-J;;;;;書記官;AOS;Administrative and Office Staff;;;;虎岑;安徽;桐城;M;57;1888;3;P
N00861;鄧鴻藩;P2222;國民政府;昆明地方法院;GOV;GOVJ;GOV-J;;;;;院長;SEM;Senior Executive Management;;;;屏洲;雲南;鹽津;M;41;1904;4;P
N02188;仇預;P4672;國民政府;法院;GOV;GOVJ;GOV-J;;;;;院長;SEM;Senior Executive Management;;;;立夫;江蘇;南京;M;59;1886;3;P
N00017;熊克武;P0101;北洋政府;四川省政府;GOV;GOVL;GOV-L;;;;;省長;SEM;Senior Executive Management;;;;錦帆;四川;井研;M;59;1886;3;P
N00019;李烈鈞;P0112;臨時政府;江西省政府;GOV;GOVL;GOV-L;;;;;都督;EM;Executive Management;;;;協和;江西;武甯;M;63;1882;2;P
N00020;李文範;P0119;國民政府;廣東省政府;GOV;GOVL;GOV-L;;;;;委員;MM;Middle Management;;;;君佩;廣東;南海;M;61;1884;2;P
N00020;李文範;P0120;國民政府;廣東省政府;GOV;GOVL;GOV-L;民政廳;;;;廳長;EM;Executive Management;;;;君佩;廣東;南海;M;61;1884;2;P
N00035;但燾;P0199;國民政府;湖北省政府;GOV;GOVL;GOV-L;;;;;委員;MM;Middle Management;;;;植之;湖北;蒲圻;M;63;1881;2;P
N00085;劉毅夫;P0339;;桑植縣政府;GOV;GOVL;GOV-L;;;;;縣長;MM;Middle Management;;;;;湖南;常德;M;52;1893;3;P
N00131;王烈;P0496;國民政府;北京分會糧秣處;GOV;GOVL;GOV-L;糧秣處;;;;處長;MM;Middle Management;;;;軼群;浙江;杭縣;M;54;1891;3;P
N00348;馮百平;P0961;國民政府;河南省政府;GOV;GOVL;GOV-L;;;;;秘書;AOS;Administrative and Office Staff;;;;;河南;商城;M;44;1901;4;P
N00348;馮百平;P0962;國民政府;洋縣;GOV;GOVL;GOV-L;;;;;縣長;MM;Middle Management;;;;;河南;商城;M;44;1901;4;P
N04680;陳岩松;P10217;國民政府;江蘇省政府;GOV;GOVL;GOV-L;建設廳;;;;技士;PTS;Professional and Technical Staff;;;;瑞萱;浙江;永嘉;M;39;1906;4;P
N04680;陳岩松;P10218;國民政府;江蘇省政府;GOV;GOVL;GOV-L;建設廳;;;;課長;AOS;Administrative and Office Staff;;;;瑞萱;浙江;永嘉;M;39;1906;4;P
N04680;陳岩松;P10219;國民政府;江蘇省政府;GOV;GOVL;GOV-L;建設廳;;;;股主任;AOS;Administrative and Office Staff;;;;瑞萱;浙江;永嘉;M;39;1906;4;P
N04864;劉竹賢;P10768;國民政府;陜西省政府;GOV;GOVL;GOV-L;教育廳;;;;秘書;AOS;Administrative and Office Staff;;;;;四川;敍永;M;35;1910;5;P
N05138;康寶志;P11340;國民政府;四川糧食儲運局;GOV;GOVL;GOV-L;;;;;局長;MM;Middle Management;;;;心之;陝西;城固;M;51;1894;3;P
N05138;康寶志;P11341;國民政府;四川糧食儲運局;GOV;GOVL;GOV-L;糧政局;;;;局長;MM;Middle Management;;;;心之;陝西;城固;M;51;1894;3;P
N05237;劉子昂;P11537;;直棣督辦公署;GOV;GOVL;GOV-L;;;;;秘書;AOS;Administrative and Office Staff;;;;;江西;宜豐;M;46;1899;4;P
N05237;劉子昂;P11538;國民政府;貴州遵義地方法院;GOV;GOVL;GOV-L;;;;;書記官長;SCS;Senior Civil Service;;;;;江西;宜豐;M;46;1899;4;P
N05315;鄭烈;P11672;國民政府;福建司法司;GOV;GOVL;GOV-L;;;;;司長;MM;Middle Management;;;;曉雲;福建;福州;M;62;1883;2;P
N05370;鄧哲熙;P11858;國民政府;河南省政府;GOV;GOVL;GOV-L;;;;;委員;MM;Middle Management;;;;仲知;河北;大城;M;48;1897;4;P
N05370;鄧哲熙;P11859;國民政府;河南省政府;GOV;GOVL;GOV-L;司法廳;;;;廳長;EM;Executive Management;;;;仲知;河北;大城;M;48;1897;4;P
N05370;鄧哲熙;P11861;國民政府;河南省政府;GOV;GOVL;GOV-L;民政廳;;;;廳長;EM;Executive Management;;;;仲知;河北;大城;M;48;1897;4;P
N05370;鄧哲熙;P11862;國民政府;河南省政府;GOV;GOVL;GOV-L;民政廳;;;;代主席;MM;Middle Management;;;;仲知;河北;大城;M;48;1897;4;P
N05422;武和軒;P12029;國民政府;太原綏靖公署;GOV;GOVL;GOV-L;;;;;參議;EM;Executive Management;;;;;山西;文水;M;43;1902;4;P
N05422;武和軒;P12031;國民政府;察哈爾省政府;GOV;GOVL;GOV-L;;;;;顧問;PTS;Professional and Technical Staff;;;;;山西;文水;M;43;1902;4;P
N05427;任翿和;P12049;;寶清縣湖北孝感縣;GOV;GOVL;GOV-L;;;;;知事;AOS;Administrative and Office Staff;;;;秋濤;湖北;武昌;M;53;1892;3;P
N05427;任翿和;P12050;國民政府;湘鄂區麥粉特稅局;GOV;GOVL;GOV-L;;;;;課長;AOS;Administrative and Office Staff;;;;秋濤;湖北;武昌;M;53;1892;3;P
N05496;陳樹人;P12243;國民政府;廣東省政府;GOV;GOVL;GOV-L;;;;;省長;SEM;Senior Executive Management;;;;;廣東;番禺;M;61;1884;2;P
N05541;丁衍鏞;P12373;國民政府;安徽省第六區行政都察專員公署;GOV;GOVL;GOV-L;;;;;科員;AOS;Administrative and Office Staff;;;;;廣東;茂名;M;43;1902;4;P
N05555;周演明;P12399;;廣東順德分部;GOV;GOVL;GOV-L;;;;;部長;NL;National Leadership;;;;德光;廣東;順德;M;54;1891;3;P
N05555;周演明;P12402;軍政府;廣東省政府;GOV;GOVL;GOV-L;金庫;;;;主任;MM;Middle Management;;;;德光;廣東;順德;M;54;1891;3;P
N05555;周演明;P12404;國民政府;五華河源縣府;GOV;GOVL;GOV-L;;;;;縣長;MM;Middle Management;;;;德光;廣東;順德;M;54;1891;3;P
